X,Y,OBJECTID,Provider_Name,Provider_Name2,Address,Address2,City,State,Zip,County,Phone,Website_URL,Date_Last_Update,Type_,Detoxification,Mental_Health,Substance_Abuse,Transitional_Housing,Opiod_Treatment_Settings,SAMHSA_Cert_Opioid_Treatment_Program,Buprenorphine_Maintenance,Buprenorphine_Maintenance_for_Predetermined_Time,Buprenorphine_Detoxification,Buprenorphine_used_in_Treatment,Naltrexone_used_in_Treatment,Methadone_Maintenance,Methadone_Maintenance_for_Predetermined_time,Methadone_Detoxification,Prescribes_administers_Buprenorphine,Prescribes_administers_Naltrexone,Relapse_prevention_from_Naltrexone,Use_methadone_buprenorphine_for_pain_mgmt_emergency,Accepts_clients_on_opioid_medication,Do_not_use_medication_for_Opioid_Addiction,Does_not_treat_Opioid_Addiction,Facility_Type,Age_Groups_Served,Date_Data_Published_CDPHE,Directions,LATITUDE,LONGITUDE
-105.0904731,39.8819459,60,Devereux Advanced Behav Health,Devereux Cleo Wallace,8405 Church Ranch Boulevard,,Broomfield,CO,80021,Jefferson,800-456-2536,http://www.devereuxcolorado.org,2018/03/27 09:34:41,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,"Multi-setting mental health facility (e.g., residential plus outpatient)","Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=8405 Church Ranch Boulevard, Broomfield, CO 80021",39.8819459,-105.0904731
-104.8327427,39.7490194,61,Aurora Mental Health Center,Crisis Services,2206 Victor Street,,Aurora,CO,80045,Adams,303-617-2300,http://www.aumhc.org,2017/02/27 11:25:37,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,"Multi-setting mental health facility (e.g., residential plus outpatient)","Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=2206 Victor Street, Aurora, CO 80045",39.7490194,-104.8327427
-107.8248308,37.2350641,62,Axis Health System,Crossroads Center,1125 Three Springs Boulevard,,Durango,CO,81301,La Plata,970-403-0180,http://www.axishealthsystem.org,2017/02/27 11:25:37,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,"Multi-setting mental health facility (e.g., residential plus outpatient)","Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=1125 Three Springs Boulevard, Durango, CO 81301",37.2350641,-107.8248308
-105.075611,40.422976,63,SummitStone Health Partners,,221 East 29th Street,Suite 101,Loveland,CO,80538,Larimer,970-494-4200,http://summitstonehealthpartners.org,2018/02/05 15:14:52.985,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,Children and Adolescents,October 2018,"https://maps.google.com/?q=221 East 29th Street, Loveland, CO 80538",40.422976,-105.075611
-104.9891597,39.5896256,64,AllHealth Network,Child and Family Services,61 West Davies Avenue,,Littleton,CO,80120,Arapahoe,303-730-8858,http://www.allhealthnetwork.org,2017/08/15 09:59:29.778,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=61 West Davies Avenue, Littleton, CO 80120",39.5896256,-104.9891597
-104.8217043,39.65344,65,Aurora Mental Health Center,Family Outpt/Hampden Academy,14301 East Hampden Avenue,,Aurora,CO,80014,Arapahoe,303-617-2300,http://www.aumhc.org,2018/03/27 09:32:43.851,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=14301 East Hampden Avenue, Aurora, CO 80014",39.65344,-104.8217043
-104.7901479,39.7198426,66,Aurora Mental Health Center,Intercept Center,16905 East 2nd Avenue,,Aurora,CO,80011,Arapahoe,303-617-2300,http://www.aumhc.org,2017/02/27 11:25:37,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=16905 East 2nd Avenue, Aurora, CO 80011",39.7198426,-104.7901479
-104.6335048,38.2684559,67,Health Solutions,Youth and Family Services,1012 West Abriendo Avenue,,Pueblo,CO,81004,Pueblo,719-583-2207,http://www.Health.Solutions,2018/05/14 11:29:48.376,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1012 West Abriendo Avenue, Pueblo, CO 81004",38.2684559,-104.6335048
-105.0789521,40.5061385,68,SummitStone Health Partners,Administraiton/Adult Services,125 Crestridge Street,,Fort Collins,CO,80525,Larimer,970-494-4200,http://TouchstoneHealthPartners.org,2017/02/27 11:25:37,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=125 Crestridge Street, Fort Collins, CO 80525",40.5061385,-105.0789521
-104.697514,40.448038,69,North Range Behavorial Health ,Adult Outpatient Program and BASIC,1260 H Street,,Greeley,CO,80631,Weld,970-347-2120,http://www.northrange.org,2017/02/27 11:25:37,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=1260 H Street, Greeley, CO 80631",40.448038,-104.697514
-105.014786,39.6165359,70,AllHealth Network,Sycamore Center,5500 South Sycamore Street,,Littleton,CO,80120,Arapahoe,303-730-8858,http://www.allhealthnetwork.org,2017/02/27 11:25:37,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=5500 South Sycamore Street, Littleton, CO 80120",39.6165359,-105.014786
-105.2842364,40.0252971,71,Mental Health Partners,Ryan Wellness Center,1000 Alpine Avenue,,Boulder,CO,80304,Boulder,303-443-8500,http://www.mhpcolorado.org,2017/08/15 10:01:27.506,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=1000 Alpine Avenue, Boulder, CO 80304",40.0252971,-105.2842364
-104.935574,39.735202,72,Mental Health Center of Denver,Recovery Center,4455 East 12th Avenue,,Denver,CO,80220,Denver,303-504-7000,http://www.mhcd.org,2017/02/27 11:25:37,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=4455 East 12th Avenue, Denver, CO 80220",39.735202,-104.935574
-104.8096139,39.7380944,73,Aurora Mental Health Center,Community Transitions Program,1390 Chambers Street,,Aurora,CO,80011,Arapahoe,303-617-2300,http://www.aumhc.org,2017/02/27 11:25:37,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=1390 Chambers Street, Aurora, CO 80011",39.7380944,-104.8096139
-105.115253,40.173794,74,Mental Health Partners,Wellness Education Center,834 Sherman Street,,Longmont,CO,80501,Boulder,303-443-8500,http://www.mhpcolorado.org,2017/02/27 11:25:37,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=834 Sherman Street, Longmont, CO 80501",40.173794,-105.115253
-105.1097298,40.4060635,75,SummitStone Health Partners,Loveland Branch,1250 North Wilson Avenue,,Loveland,CO,80537,Larimer,970-494-4200,http://www.summitstonehealth.org,2017/04/04 13:15:57,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=1250 North Wilson Avenue, Loveland, CO 80537",40.4060635,-105.1097298
-104.8423024,38.8248474,76,AspenPointe Health Services,Adult and Rural Services,875 West Moreno Avenue,,Colorado Springs,CO,80905,El Paso,719-572-6100,http://www.aspenpointe.org/,2018/03/27 09:36:18.120,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=875 West Moreno Avenue, Colorado Springs, CO 80905",38.8248474,-104.8423024
-105.0856826,40.585374,77,SummitStone Health Partners,,525 West Oak Street,,Fort Collins,CO,80521,Larimer,970-494-4200,http://summitstonehealth.org,2017/04/04 13:14:50,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=525 West Oak Street, Fort Collins, CO 80521",40.585374,-105.0856826
-104.6960204,40.4181289,78,North Range Behavioral Health,Adult Recovery Program (ARP),1306 11th Avenue,,Greeley,CO,80631,Weld,970-347-2120,http://www.northrange.org,2017/02/27 11:25:37,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=1306 11th Avenue, Greeley, CO 80631",40.4181289,-104.6960204
-105.3537811,39.6599097,79,Jefferson Center for Mental Health,Evergreen Mountain Office,31207 Keats Way,Suite 202,Evergreen,CO,80439,Jefferson,303-425-0300,http://,2018/05/01 15:47:42.111,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=31207 Keats Way, Evergreen, CO 80439",39.6599097,-105.3537811
-106.00127,39.225048,80,AspenPointe,,295 5th Street,,Fairplay,CO,80440,Park,719-572-6100,http://,2017/02/27 11:25:37,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=295 5th Street, Fairplay, CO 80440",39.225048,-106.00127
-105.9991581,39.2221794,81,Solvista Health,Lake County Branch Office,714 Front Street,,Leadville,CO,80461,Lake,719-486-0985,http://SolvistaHealth.org,2017/02/27 11:25:37,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=714 Front Street, Leadville, CO 80461",39.2221794,-105.9991581
-106.385596,39.644141,82,Minds Springs Health,Outpatient Clinic/Vail,395 East Lionshead Circle,,Vail,CO,81657,Eagle,970-476-0930,http://mindspringshealth.org,2017/02/27 11:25:37,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=395 East Lionshead Circle, Vail, CO 81657",39.644141,-106.385596
-105.934462,40.084472,83,Mind Springs Health,,480 East Agate Avenue,,Granby,CO,80446,Grand,970-887-2179,http://www.mindspringshealth.org,2017/02/27 11:25:37,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=480 East Agate Avenue, Granby, CO 80446",40.084472,-105.934462
-105.025661,39.738323,84,Mental Health Center of Denver,Child and Family Outpatient Services,1405 North Federal Boulevard,,Denver,CO,80204,Denver,303-504-1500,http://www.mhcd.org,2017/02/27 11:25:37,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=1405 North Federal Boulevard, Denver, CO 80204",39.738323,-105.025661
-105.0266063,39.8346187,85,Community Reach Center,Westminster Counseling Service,3031 West 76th Avenue,,Westminster,CO,80030,Adams,303-853-3500,http://www.communityreachcenter.org,2017/08/17 11:16:45.628,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=3031 West 76th Avenue, Westminster, CO 80030",39.8346187,-105.0266063
-105.0917808,39.9274282,86,Mental Health Partners,,899 U.S. Highway 287,Suite 300,Broomfield,CO,80020,Broomfield,303-443-8500,http://www.mhpcolorado.org,2018/08/07 12:06:43.617,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=899 U.S. Highway 287, Broomfield, CO 80020",39.9274282,-105.0917808
-104.9972154,39.8582756,87,Community Reach Center,,8931 Huron Street,,Denver,CO,80260,Adams,303-853-3500,http://www.communityreachcenter.org/,2017/08/17 11:16:34.511,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=8931 Huron Street, Denver, CO 80260",39.8582756,-104.9972154
-104.997231,39.859109,88,Community Reach Center,Gateway Office,8989 Huron Street,,Denver,CO,80260,Adams,303-853-3500,http://www.communityreachcenter.org,2017/02/27 11:25:37,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=8989 Huron Street, Denver, CO 80260",39.859109,-104.997231
-104.874742,39.5796249,89,AllHealth Network,,155 Inverness Drive West,,Englewood,CO,80112,Arapahoe,303-730-8858,http://www.admhn.org/,2018/07/10 10:34:26.853,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=155 Inverness Drive West, Englewood, CO 80112",39.5796249,-104.874742
-104.986507,39.901139,90,Community Reach Center,Child/Family Services,11285 Highline Drive,,Denver,CO,80233,Adams,303-853-3500,http://,2017/02/27 11:25:37,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=11285 Highline Drive, Denver, CO 80233",39.901139,-104.986507
-104.936932,39.827722,91,Community Reach Center,Commerce City Office,4371 East 72nd Avenue,,Commerce City,CO,80022,Adams,303-853-3500,http://www.communityreachcenter.org,2017/02/27 11:25:37,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=4371 East 72nd Avenue, Commerce City, CO 80022",39.827722,-104.936932
-104.8594172,39.6637178,92,Aurora Mental Health Center,Adult and Early Childhood Outpt,11059 East Bethany Drive,Suite 200,Aurora,CO,80014,Arapahoe,303-617-2300,http://www.aumhc.org/,2018/03/27 09:32:14.311,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=11059 East Bethany Drive, Aurora, CO 80014",39.6637178,-104.8594172
-104.8725071,39.7434052,93,Aurora Mental Health Center,Elmira Counseling and Refugee Ctr,1646 Elmira Street,,Aurora,CO,80010,Arapahoe,303-617-2300,http://www.aumhc.org,2018/05/29 15:31:46.080,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=1646 Elmira Street, Aurora, CO 80010",39.7434052,-104.8725071
-104.8624739,39.3624522,94,AllHealth Network,Castle Rock Office,831 South Perry Street,,Castle Rock,CO,80104,Douglas,303-730-8858,http://www.admhn.org,2018/06/12 10:04:46.941,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=831 South Perry Street, Castle Rock, CO 80104",39.3624522,-104.8624739
-104.8110807,39.7275706,95,Aurora Mental Health Center,Adult Intensive Services,791 Chambers Road,,Aurora,CO,80011,Arapahoe,303-617-2300,http://www.aumhc.org,2018/05/29 15:39:18.695,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=791 Chambers Road, Aurora, CO 80011",39.7275706,-104.8110807
-104.7706275,39.527454,96,AllHealth Network,Parker Office,10350 Dransfeldt Road,,Parker,CO,80134,Douglas,303-730-8858,http://www.admhn.org,2017/02/27 11:25:37,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=10350 Dransfeldt Road, Parker, CO 80134",39.527454,-104.7706275
-105.1041763,40.1686437,97,Mental Health Partners,,529 Coffman Street,Suite 300,Longmont,CO,80501,Boulder,303-443-8500,http://www.mhpcolorado.org,2017/08/15 10:00:36.549,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=529 Coffman Street, Longmont, CO 80501",40.1686437,-105.1041763
-105.4890621,40.3886622,98,Summit Stone Health Partners,Estes Park Branch,1950 Redtail Hawk Drive,,Estes Park,CO,80517,Larimer,970-586-9105,http://,2018/02/05 12:02:30.109,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=1950 Redtail Hawk Drive, Estes Park, CO 80517",40.3886622,-105.4890621
-104.80043,39.983091,99,Community Reach Center,Brighton Office,1850 East Egbert Street,,Brighton,CO,80601,Adams,303-853-3600,http://,2017/02/27 11:25:37,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=1850 East Egbert Street, Brighton, CO 80601",39.983091,-104.80043
-104.596276,39.356926,100,Centennial Mental Health Center Inc,,650 East Walnut Street,,Elizabeth,CO,80107,Elbert,303-646-4519,http://www.centennialmhc.org,2017/02/27 11:25:37,Mental health treatment,,Mental health treatment    ,,,n/a,,,,,,,,,,,,,,,,,Community Mental Health Center,"Adults, Children and Adolescents, Seniors, Young Adults",October 2018,"https://maps.google.com/?q=650 East Walnut Street, Elizabeth, CO 80107",39.356926,-104.596276
